nome;preco;categoria;sku;estoque;imagem;descricao
Jogo de 2 Matrizes (Die) Redding Cal 7.62x39mm;2000.00;Acessório;PH-6699;6;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_2_matrizes_die_redding_cal_7_62x39_6699_1_a115a349e9593e261dacdf74cd4fea30_20260526151258.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 2 Matrizes (Die) Redding Cal .243 Win;1800.00;Acessório;PH-6701;9;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_2_matrizes_die_redding_cal_243_win_6701_1_a115a349e9593e261dacdf74cd4fea30_20260526151259.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 2 Matrizes (Die) Redding Cal .223 Rem;1800.00;Acessório;PH-6703;48;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_2_matrizes_die_redding_cal_223_rem_6703_1_a115a349e9593e261dacdf74cd4fea30_20260526151259.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 2 Matrizes (Die) Redding Cal .30-06 Sprg;1800.00;Acessório;PH-6705;26;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_2_matrizes_die_redding_cal_30_06_springfield_6705_1_a115a349e9593e261dacdf74cd4fea30_20260526151259.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 2 Matrizes (Die) Redding Cal .300 Win Mag;1800.00;Acessório;PH-6707;26;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_2_matrizes_die_redding_cal_300_win_mag_6707_1_a115a349e9593e261dacdf74cd4fea30_20260526151259.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 2 Matrizes (Die) Redding Cal .308/.307 Win;1800.00;Acessório;PH-6709;37;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_2_matrizes_die_redding_cal_308_307_win_6709_1_a115a349e9593e261dacdf74cd4fea30_20260526151259.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Cal 32 S&W/32 H&R Mag;1800.00;Acessório;PH-6711;11;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_cal_32_s_amp_w_32_h_amp_r_mag_6711_1_956426fb3dcaad14923bc0966b56f65d_20260526151259.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Cal 380 Auto;2000.00;Acessório;PH-6713;21;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_cal_380_auto_6713_1_956426fb3dcaad14923bc0966b56f65d_20260526151259.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Cal 9mm Luger;1800.00;Acessório;PH-6715;73;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_cal_9mm_luger_6715_1_956426fb3dcaad14923bc0966b56f65d_20260526151259.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Cal 30 M1 Carbine;1800.00;Acessório;PH-6717;12;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_cal_30_m1_carbine_6717_1_956426fb3dcaad14923bc0966b56f65d_20260526151259.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Cal 44 Mag;1800.00;Acessório;PH-6719;18;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_cal_44_mag_6719_1_956426fb3dcaad14923bc0966b56f65d_20260526151259.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Cal 45 ACP & AR;1800.00;Acessório;PH-6721;45;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_cal_45_acp_amp_ar_6721_1_956426fb3dcaad14923bc0966b56f65d_20260526151259.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Cal 45 Colt/454 Casull;1800.00;Acessório;PH-6723;16;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_cal_45_colt_454_casull_6723_1_956426fb3dcaad14923bc0966b56f65d_20260526151259.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Cal 45-70 U.S. Govt;2000.00;Acessório;PH-6725;12;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_cal_45_70_u_s_govt_6725_1_956426fb3dcaad14923bc0966b56f65d_20260526151259.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Cal 32 ACP;2000.00;Acessório;PH-6727;11;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_cal_32_acp_6727_1_956426fb3dcaad14923bc0966b56f65d_20260526151259.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Cal 40 S&W/10mm Auto;1800.00;Acessório;PH-6729;32;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_cal_40_s_amp_w_10mm_auto_6729_1_956426fb3dcaad14923bc0966b56f65d_20260526151300.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Cal 38 Super Auto;2000.00;Acessório;PH-6731;12;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_cal_38_super_auto_6731_1_956426fb3dcaad14923bc0966b56f65d_20260526151259.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Cal 460 S&W Mag;2000.00;Acessório;PH-6733;6;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_cal_460_s_amp_w_mag_6733_1_956426fb3dcaad14923bc0966b56f65d_20260526151300.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Cal 500 S&W Mag;2000.00;Acessório;PH-6735;6;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_cal_500_s_amp_w_mag_6735_1_956426fb3dcaad14923bc0966b56f65d_20260526151300.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Cal 38 SPL/357 Mag;1800.00;Acessório;PH-6737;37;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_cal_38_spl_357_mag_6737_1_956426fb3dcaad14923bc0966b56f65d_20260526151300.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 2 Matrizes (Die) Redding Cal .300 Blackout;2000.00;Acessório;PH-6739;4;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_2_matrizes_die_cal_300_blackout_6739_1_b62b438dec294677e3c9ffc108404233_20260526151300.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 2 Matrizes (Die) Redding Cal 6.5 Creedmoor;1800.00;Acessório;PH-6741;9;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_2_matrizes_die_redding_cal_6_5_creedmoor_6741_1_b62b438dec294677e3c9ffc108404233_20260526151300.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Cal 458 Lott;2800.00;Acessório;PH-6743;7;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_cal_458_lott_6743_1_956426fb3dcaad14923bc0966b56f65d_20260526151300.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 2 Matrizes (Die) Redding Cal .460 Weatherby Mag;2800.00;Acessório;PH-6745;3;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_2_matrizes_die_redding_cal_460_weatherby_mag_6745_1_b62b438dec294677e3c9ffc108404233_20260526151300.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 2 Matrizes (Die) Redding Cal .338 Lapua Mag;3000.00;Acessório;PH-6747;12;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_2_matrizes_die_redding_cal_338_lapua_mag_6747_1_b62b438dec294677e3c9ffc108404233_20260526151300.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Deluxe Cal 223 Rem;2222.22;Acessório;PH-6749;11;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_deluxe_cal_223_rem_1_20260526151300_58bd85018eef.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Deluxe Cal .30-30 Winchester;2222.22;Acessório;PH-6751;12;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_deluxe_cal_30_30_wi_1_20260526151300_4b4df5632b87.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Deluxe Cal .30-06 Springfield;2222.22;Acessório;PH-6753;7;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_deluxe_cal_30_06_sp_1_20260526151300_5f1a9bca798f.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Deluxe Cal 300 Win Mag;2222.22;Acessório;PH-6755;15;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_deluxe_cal_300_win_1_20260526151300_2bbf4fbe5422.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Deluxe Cal 308/307 Win;2222.22;Acessório;PH-6757;18;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_deluxe_cal_308307_w_1_20260526151300_8a5b02f61712.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Deluxe Cal 243 Win;2222.22;Acessório;PH-6759;11;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_deluxe_cal_243_win_1_20260526151300_7993d99d6622.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Deluxe Cal 270 Win;2222.22;Acessório;PH-6761;6;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_deluxe_cal_270_win_1_20260526151300_78d77cc50105.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 2 Matrizes (Die) Redding Cal .375 H&H Magnum;1800.00;Acessório;PH-6763;10;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_2_matrizes_die_redding_cal_375_h_amp_h_magnum_6763_1_b62b438dec294677e3c9ffc108404233_20260526151300.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Matriz (Die) Redding Taper Crimp Cal 30-30 Win;750.00;Acessório;PH-6765;12;https://images.tcdn.com.br/img/img_prod/620600/matriz_die_redding_taper_crimp_cal_30_30_win_6765_1_91889af00880c587006f27a332ccedd1_20260526151301.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Matriz (Die) Redding Taper Crimp Cal 308 Win;750.00;Acessório;PH-6767;10;https://images.tcdn.com.br/img/img_prod/620600/matriz_die_redding_taper_crimp_cal_308_win_6767_1_91889af00880c587006f27a332ccedd1_20260526151301.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Matriz (Die) Redding Taper Crimp Cal 380 Auto;900.00;Acessório;PH-6769;17;https://images.tcdn.com.br/img/img_prod/620600/matriz_die_redding_taper_crimp_cal_380_auto_6769_1_91889af00880c587006f27a332ccedd1_20260526151301.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Matriz (Die) Redding Taper Crimp Cal 9mm;750.00;Acessório;PH-6771;7;https://images.tcdn.com.br/img/img_prod/620600/matriz_die_redding_taper_crimp_cal_9mm_luger_6771_1_91889af00880c587006f27a332ccedd1_20260526151301.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Matriz (Die) Redding Taper Crimp Cal 45 ACP & AR;750.00;Acessório;PH-6773;16;https://images.tcdn.com.br/img/img_prod/620600/matriz_die_redding_taper_crimp_cal_45_acp_amp_ar_6773_1_91889af00880c587006f27a332ccedd1_20260526151301.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Matriz (Die) Redding Taper Crimp Cal 40 S&W/10MM Auto;750.00;Acessório;PH-6775;16;https://images.tcdn.com.br/img/img_prod/620600/matriz_die_redding_taper_crimp_cal_40_s_amp_w_10mm_auto_6775_1_91889af00880c587006f27a332ccedd1_20260526151301.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Matriz (Die) Redding Taper Crimp Cal 38 Super Auto;900.00;Acessório;PH-6777;7;https://images.tcdn.com.br/img/img_prod/620600/matriz_die_redding_taper_crimp_cal_38_super_auto_6777_1_91889af00880c587006f27a332ccedd1_20260526151301.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Titanium Carbide Comp. Pro Series Cal 38 SPL/357 Mag;4000.00;Acessório;PH-6779;1;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_titanium_carbide_comp_pro_series_cal_38_spl_357_mag_6779_1_8d8a8a66c896b1ac5ecbad27f5dc92f8_20260526151302.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Premium NXGEN Carbide Cal 38 SPL/357 Mag;3333.33;Acessório;PH-6781;5;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_premium_nxgen_carbide_cal_38_spl_357_mag_6781_1_6738f37decef925fa960830d7d737ca7_20260526151302.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Titanium Carbide Cal 380 Auto;2500.00;Acessório;PH-6783;15;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_titanium_carbide_cal_380_auto_6783_1_133f13be3c45d4717d85af4a63205168_20260526151302.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Jogo de 3 Matrizes (Die) Redding Competition (Bushing) .223 Remington;6000.00;Acessório;PH-6787;2;https://images.tcdn.com.br/img/img_prod/620600/jogo_de_3_matrizes_die_redding_competition_bushing_cal_223_rem_6787_1_856bb80127d4755a7a6453c9ca023058_20260526151302.jpg;PRODUTO CONTROLADO PELO EXÉRCITO Este item requer autorização prévia para a realização da compra. Caso não possua a autorização, a compra se
Lubrificante Redding Imperial para Recarga 2 oz;225.00;Acessório;PH-6791;1;https://images.tcdn.com.br/img/img_prod/620600/lubrificante_redding_imperial_para_recarga_2_oz_6791_1_abffe0329f1beae9ba9ae33d2f66d8cb_20260526151045.jpg;Lubrificante Redding Imperial para Recarga 2 oz A cera Imperial Sizing Die da Redding é o lubrificante não-líquido, extremamente versátil na
Kit Conversão de Calibre Dillon XL650/XL750 - Cal 223 / 222 Rem / 22 Nosler;1900.00;Acessório;PH-6793;19;https://images.tcdn.com.br/img/img_prod/620600/kit_conversor_de_calibre_dillon_xl650_xl750_cal_223_222_rem_22_nosler_6793_1_3638e1054e19b78486091f0bd1664725_20260526151313.jpeg;Kit Conversor de Calibre Dillon XL650/XL750 - Calibre 223 / 222 Rem / 22 Nosler Conversões de calibres Dillon XL750 e XL650 estão disponívei
Kit Conversão de Calibre Dillon XL650/XL750 - Cal 10mm / 40 S&W;1900.00;Acessório;PH-6795;4;https://images.tcdn.com.br/img/img_prod/620600/kit_conversor_de_calibre_dillon_xl650_xl750_cal_10mm_40_seamp_w_6795_1_3638e1054e19b78486091f0bd1664725_20260526151313.jpeg;Kit Conversor de Calibre Dillon XL650/XL750 - Calibre 10mm / 40 S&W Os kits de conversão de calibre Dillon Precision permitem-lhe adaptar a 
